# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
3223at4891	Complete	contig_5	319269	321956	+	341.3	519	https://www.orthodb.org/v10?query=3223at4891	WD40-repeat-containing domain
3246at4891	Complete	contig_21	327603	330932	-	1316.9	806	https://www.orthodb.org/v10?query=3246at4891	P-loop containing nucleoside triphosphate hydrolase protein
3287at4891	Complete	contig_38	131286	134147	+	992.3	689	https://www.orthodb.org/v10?query=3287at4891	glycoside hydrolase family 31 protein
3292at4891	Complete	contig_4	171904	174129	-	663.0	472	https://www.orthodb.org/v10?query=3292at4891	similar to Saccharomyces cerevisiae YAL053W FLC2 Putative FAD transporter
3316at4891	Complete	contig_10	487384	490563	+	1105.2	820	https://www.orthodb.org/v10?query=3316at4891	SNF2-related, N-terminal domain
3320at4891	Complete	contig_2	623949	627752	-	961.9	989	https://www.orthodb.org/v10?query=3320at4891	Clustered mitochondria protein homolog
3331at4891	Complete	contig_3	158828	161083	+	1154.8	647	https://www.orthodb.org/v10?query=3331at4891	P-loop containing nucleoside triphosphate hydrolase protein
3360at4891	Complete	contig_16	699715	704097	-	634.5	766	https://www.orthodb.org/v10?query=3360at4891	Sister chromatid cohesion protein
3385at4891	Complete	contig_5	185282	188005	+	623.2	549	https://www.orthodb.org/v10?query=3385at4891	AP-3 complex subunit delta
3388at4891	Complete	contig_38	629469	631433	-	704.0	472	https://www.orthodb.org/v10?query=3388at4891	Multisite-specific tRNA
3395at4891	Complete	contig_23	933100	936429	+	279.7	409	https://www.orthodb.org/v10?query=3395at4891	WD40-repeat-containing domain
3397at4891	Complete	scaffold_37	414327	417062	+	425.3	575	https://www.orthodb.org/v10?query=3397at4891	Pep3/Vps18/deep orange
3404at4891	Complete	contig_21	261510	263993	-	334.7	424	https://www.orthodb.org/v10?query=3404at4891	Serine/threonine-protein phosphatase 4 regulatory subunit 3
3426at4891	Complete	contig_23	106481	109291	-	507.7	465	https://www.orthodb.org/v10?query=3426at4891	DNA repair protein REV1
3439at4891	Duplicated	contig_38	18694	21219	-	868.5	565	https://www.orthodb.org/v10?query=3439at4891	SLC26A/SulP transporter
3439at4891	Duplicated	scaffold_37	303210	305891	+	866.6	575	https://www.orthodb.org/v10?query=3439at4891	SLC26A/SulP transporter
3472at4891	Complete	scaffold_37	991959	994526	+	658.3	519	https://www.orthodb.org/v10?query=3472at4891	Zn(2)-C6 fungal-type DNA-binding domain
3484at4891	Complete	scaffold_25	621853	624117	+	1222.5	635	https://www.orthodb.org/v10?query=3484at4891	3-isopropylmalate dehydratase
3487at4891	Complete	contig_23	806308	809310	+	1407.0	812	https://www.orthodb.org/v10?query=3487at4891	Exosome complex exonuclease RRP44
3494at4891	Complete	contig_23	493562	495802	+	409.8	371	https://www.orthodb.org/v10?query=3494at4891	Actin-related protein 8
3496at4891	Complete	scaffold_37	56135	58618	-	1146.3	698	https://www.orthodb.org/v10?query=3496at4891	ATPase, AAA-type, conserved site
3544at4891	Complete	contig_21	141857	145006	+	966.3	696	https://www.orthodb.org/v10?query=3544at4891	Phosphatidylinositol 3-/4-kinase, catalytic domain
3548at4891	Complete	contig_10	693403	695688	-	900.3	587	https://www.orthodb.org/v10?query=3548at4891	glycosyltransferase family 39 protein
3559at4891	Complete	contig_21	231939	234557	-	447.0	533	https://www.orthodb.org/v10?query=3559at4891	Ribonucleases P/MRP protein subunit POP1
3574at4891	Complete	contig_16	1242223	1246527	-	896.3	1035	https://www.orthodb.org/v10?query=3574at4891	tRNA (guanosine(18)-2'-O)-methyltransferase
3577at4891	Complete	contig_16	1375427	1378639	-	1027.3	535	https://www.orthodb.org/v10?query=3577at4891	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
3593at4891	Complete	contig_39	250391	252541	-	1097.7	593	https://www.orthodb.org/v10?query=3593at4891	Isomerising glucosamine-fructose-6-phosphate aminotransferase
3596at4891	Complete	contig_39	402014	404305	-	719.7	523	https://www.orthodb.org/v10?query=3596at4891	anaphase-promoting complex component
3606at4891	Complete	contig_38	197829	200219	+	796.6	578	https://www.orthodb.org/v10?query=3606at4891	TFIID subunit TAF5, NTD2 domain
3616at4891	Complete	scaffold_25	83503	86595	+	727.2	609	https://www.orthodb.org/v10?query=3616at4891	XPG/Rad2 endonuclease
3680at4891	Complete	contig_21	20425	23277	-	679.4	543	https://www.orthodb.org/v10?query=3680at4891	ATPase, AAA-type, conserved site
3764at4891	Complete	contig_21	513559	515748	-	863.7	600	https://www.orthodb.org/v10?query=3764at4891	actin-like ATPase domain-containing protein
3773at4891	Complete	contig_4	106745	109255	+	751.1	517	https://www.orthodb.org/v10?query=3773at4891	Leucine-rich repeat
3798at4891	Complete	contig_16	592160	594217	-	971.3	543	https://www.orthodb.org/v10?query=3798at4891	Homoaconitase, mitochondrial
3802at4891	Complete	contig_12	164729	167155	-	1212.6	661	https://www.orthodb.org/v10?query=3802at4891	E3 ubiquitin-protein ligase
3806at4891	Complete	scaffold_37	357654	360230	+	360.1	421	https://www.orthodb.org/v10?query=3806at4891	Cleavage and polyadenylation specificity factor subunit 2
3824at4891	Complete	scaffold_25	112201	114501	+	839.5	591	https://www.orthodb.org/v10?query=3824at4891	Protein SDA1
3845at4891	Complete	contig_39	129710	132721	+	798.1	731	https://www.orthodb.org/v10?query=3845at4891	P-loop containing nucleoside triphosphate hydrolase protein
3849at4891	Complete	contig_21	688498	690813	+	488.7	448	https://www.orthodb.org/v10?query=3849at4891	para-aminobenzoate synthase
3853at4891	Complete	contig_5	322450	325524	+	1076.7	847	https://www.orthodb.org/v10?query=3853at4891	binding
3892at4891	Complete	contig_2	292259	295195	-	376.3	554	https://www.orthodb.org/v10?query=3892at4891	RNA polymerase II assembly factor Rtp1, C-terminal
3937at4891	Complete	scaffold_25	826165	827964	-	682.4	428	https://www.orthodb.org/v10?query=3937at4891	Methylenetetrahydrofolate reductase
3959at4891	Complete	contig_10	119756	122575	-	557.2	544	https://www.orthodb.org/v10?query=3959at4891	Vacuolar protein sorting-associated protein 35
3981at4891	Complete	contig_10	245925	248213	-	172.6	254	https://www.orthodb.org/v10?query=3981at4891	BRCT domain
3988at4891	Complete	contig_39	447782	449893	-	1120.2	616	https://www.orthodb.org/v10?query=3988at4891	Dynamin, GTPase domain
4017at4891	Complete	contig_10	394408	396561	-	942.4	521	https://www.orthodb.org/v10?query=4017at4891	Vacuolar transporter chaperone 4
4022at4891	Complete	contig_10	639381	641564	-	439.2	586	https://www.orthodb.org/v10?query=4022at4891	Zinc finger, PHD-type
4034at4891	Complete	contig_39	450403	452061	+	805.6	457	https://www.orthodb.org/v10?query=4034at4891	Poly(A) polymerase
4036at4891	Complete	contig_16	1300346	1302406	-	565.8	441	https://www.orthodb.org/v10?query=4036at4891	Biotin--acetyl-CoA-carboxylase ligase
4037at4891	Complete	contig_2	535687	537636	-	423.9	444	https://www.orthodb.org/v10?query=4037at4891	mRNA 3'-end-processing protein RNA14
4064at4891	Complete	contig_5	485065	488013	-	799.8	625	https://www.orthodb.org/v10?query=4064at4891	Aminoacyl-tRNA synthetase, class Ia
4082at4891	Duplicated	contig_38	790096	793116	+	709.0	696	https://www.orthodb.org/v10?query=4082at4891	WD40/YVTN repeat-like-containing domain superfamily
4082at4891	Duplicated	contig_5	643216	646314	+	731.5	674	https://www.orthodb.org/v10?query=4082at4891	WD40/YVTN repeat-like-containing domain superfamily
4125at4891	Complete	contig_12	446648	448381	-	767.5	443	https://www.orthodb.org/v10?query=4125at4891	Armadillo
4151at4891	Complete	contig_34	300533	303319	-	564.0	550	https://www.orthodb.org/v10?query=4151at4891	Sec23/Sec24, helical domain
4175at4891	Complete	scaffold_25	635579	638815	-	344.5	524	https://www.orthodb.org/v10?query=4175at4891	similar to Saccharomyces cerevisiae YGL016W KAP122 Karyopherin beta
4206at4891	Complete	contig_7	234712	237465	-	1295.3	742	https://www.orthodb.org/v10?query=4206at4891	WD40-repeat-containing domain
4254at4891	Complete	contig_10	371553	374015	-	472.4	531	https://www.orthodb.org/v10?query=4254at4891	Vacuolar protein sorting-associated protein 53
4259at4891	Duplicated	contig_2	788328	791489	+	1082.9	664	https://www.orthodb.org/v10?query=4259at4891	Hydroxymethylglutaryl-CoA reductase, class I/II
4259at4891	Duplicated	scaffold_37	988403	991507	+	1066.2	679	https://www.orthodb.org/v10?query=4259at4891	Hydroxymethylglutaryl-CoA reductase, class I/II
4263at4891	Complete	contig_5	208560	211595	-	361.9	554	https://www.orthodb.org/v10?query=4263at4891	WD40-repeat-containing domain
4279at4891	Duplicated	contig_21	69796	72318	+	635.4	389	https://www.orthodb.org/v10?query=4279at4891	Non-specific serine/threonine protein kinase
4279at4891	Duplicated	contig_23	979519	981465	-	561.1	376	https://www.orthodb.org/v10?query=4279at4891	Non-specific serine/threonine protein kinase
4281at4891	Complete	contig_21	29659	32217	-	826.6	529	https://www.orthodb.org/v10?query=4281at4891	Polyphosphoinositide phosphatase
4310at4891	Complete	contig_38	425293	428193	-	493.6	529	https://www.orthodb.org/v10?query=4310at4891	Peptide hydrolase
4316at4891	Complete	contig_38	382059	384317	-	547.5	445	https://www.orthodb.org/v10?query=4316at4891	putative tubulin--tyrosine ligase PBY1
4322at4891	Complete	contig_16	330572	333424	+	723.2	563	https://www.orthodb.org/v10?query=4322at4891	SANT/Myb domain
4326at4891	Complete	contig_16	1108221	1111205	-	1075.0	721	https://www.orthodb.org/v10?query=4326at4891	ATP-dependent RNA helicase DBP10
4330at4891	Complete	scaffold_25	313236	315356	-	865.5	604	https://www.orthodb.org/v10?query=4330at4891	WD40-repeat-containing domain
4336at4891	Complete	contig_2	23442	25319	+	522.8	445	https://www.orthodb.org/v10?query=4336at4891	Patatin-like phospholipase domain
4348at4891	Complete	contig_16	734324	737233	+	366.8	462	https://www.orthodb.org/v10?query=4348at4891	Exocyst complex component EXOC2/Sec5
4350at4891	Complete	contig_38	782673	785786	+	837.3	692	https://www.orthodb.org/v10?query=4350at4891	WD40/YVTN repeat-like-containing domain superfamily
4356at4891	Complete	scaffold_25	783976	785853	-	792.7	509	https://www.orthodb.org/v10?query=4356at4891	P-loop containing nucleoside triphosphate hydrolase protein
4360at4891	Complete	contig_38	494228	496222	-	700.7	461	https://www.orthodb.org/v10?query=4360at4891	acetyl-CoA synthetase-like protein
4361at4891	Complete	contig_5	619574	621814	+	963.7	513	https://www.orthodb.org/v10?query=4361at4891	ATPase, AAA-type, conserved site
4366at4891	Complete	contig_2	156224	160909	+	735.2	921	https://www.orthodb.org/v10?query=4366at4891	Zinc finger, RING/FYVE/PHD-type
4369at4891	Complete	contig_21	641422	643194	+	809.6	490	https://www.orthodb.org/v10?query=4369at4891	Phospholipid
4373at4891	Complete	contig_34	159136	162027	-	1214.3	744	https://www.orthodb.org/v10?query=4373at4891	26S proteasome regulatory subunit RPN1
4400at4891	Complete	contig_12	487357	490260	-	1025.1	602	https://www.orthodb.org/v10?query=4400at4891	DNA helicase
4402at4891	Complete	scaffold_37	963271	967017	-	100.5	360	https://www.orthodb.org/v10?query=4402at4891	Hid-1/Ecm30
4428at4891	Complete	contig_13	150605	152674	+	636.2	470	https://www.orthodb.org/v10?query=4428at4891	Jacalin-like lectin domain
4448at4891	Complete	contig_34	347811	350663	+	536.7	488	https://www.orthodb.org/v10?query=4448at4891	Histone-lysine N-methyltransferase, H3 lysine-4 specific
4466at4891	Complete	contig_16	759801	769688	-	1785.2	3447	https://www.orthodb.org/v10?query=4466at4891	Pleckstrin homology domain
4474at4891	Complete	contig_5	393835	395481	-	1019.4	484	https://www.orthodb.org/v10?query=4474at4891	Elongator complex protein 3
4476at4891	Duplicated	contig_10	509598	511562	-	1044.1	512	https://www.orthodb.org/v10?query=4476at4891	heat shock protein 70
4476at4891	Duplicated	contig_12	480637	482523	-	972.5	511	https://www.orthodb.org/v10?query=4476at4891	heat shock protein 70
4478at4891	Complete	contig_23	82150	84057	-	759.5	467	https://www.orthodb.org/v10?query=4478at4891	putative electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
4484at4891	Complete	contig_16	1338213	1340429	+	790.6	507	https://www.orthodb.org/v10?query=4484at4891	DNA ligase
4490at4891	Complete	scaffold_25	192000	194354	+	627.3	524	https://www.orthodb.org/v10?query=4490at4891	WD40-repeat-containing domain
4496at4891	Complete	contig_34	182284	184212	-	725.3	448	https://www.orthodb.org/v10?query=4496at4891	Aldehyde dehydrogenase domain
4513at4891	Complete	contig_23	454507	457416	-	715.8	723	https://www.orthodb.org/v10?query=4513at4891	binding
4544at4891	Complete	contig_39	77908	81021	-	736.8	591	https://www.orthodb.org/v10?query=4544at4891	Peroxisome biogenesis factor 1
4545at4891	Complete	contig_7	150981	153836	-	1024.6	735	https://www.orthodb.org/v10?query=4545at4891	similar to Saccharomyces cerevisiae YCR017C CWH43 Putative sensor/transporter protein involved in cell wall biogenesis
4561at4891	Complete	contig_13	180737	182857	-	771.0	610	https://www.orthodb.org/v10?query=4561at4891	U3 small nucleolar RNA-associated protein 25
4581at4891	Complete	contig_12	352040	353869	+	1078.8	540	https://www.orthodb.org/v10?query=4581at4891	ABC transporter, conserved site
4590at4891	Complete	contig_16	810351	812255	+	937.5	522	https://www.orthodb.org/v10?query=4590at4891	EF-hand domain
4591at4891	Complete	contig_4	140674	143679	-	1217.4	819	https://www.orthodb.org/v10?query=4591at4891	Translation initiation factor IF- 2
4598at4891	Complete	scaffold_25	937733	940390	-	634.8	509	https://www.orthodb.org/v10?query=4598at4891	Serine/threonine-protein kinase ATG1
4609at4891	Complete	contig_7	32062	34584	+	1048.4	682	https://www.orthodb.org/v10?query=4609at4891	AdoMet-dependent rRNA methyltransferase SPB1
4661at4891	Complete	contig_13	335595	337622	+	474.9	535	https://www.orthodb.org/v10?query=4661at4891	Thioredoxin domain
4664at4891	Complete	contig_38	42932	45532	+	923.0	704	https://www.orthodb.org/v10?query=4664at4891	WD40-repeat-containing domain
4680at4891	Complete	scaffold_25	1053796	1056198	-	990.5	634	https://www.orthodb.org/v10?query=4680at4891	PurM-like, C-terminal domain
4765at4891	Complete	contig_2	187627	190701	-	752.3	771	https://www.orthodb.org/v10?query=4765at4891	Zinc finger, RING/FYVE/PHD-type
4773at4891	Complete	contig_2	217380	220664	+	213.4	450	https://www.orthodb.org/v10?query=4773at4891	TRAPP II complex, TRAPPC10
4795at4891	Complete	contig_38	458483	460822	+	492.1	482	https://www.orthodb.org/v10?query=4795at4891	Ubiquitin carboxyl-terminal hydrolase
4846at4891	Complete	scaffold_25	498500	500425	-	535.6	481	https://www.orthodb.org/v10?query=4846at4891	Eukaryotic translation initiation factor 2A
4848at4891	Complete	contig_23	361621	363750	-	743.1	623	https://www.orthodb.org/v10?query=4848at4891	Nucleolar complex protein 2
4850at4891	Complete	contig_39	389888	391792	-	858.2	495	https://www.orthodb.org/v10?query=4850at4891	Malic enzyme
4853at4891	Complete	contig_16	1153015	1153986	-	192.2	190	https://www.orthodb.org/v10?query=4853at4891	Alpha/Beta hydrolase fold
4865at4891	Complete	contig_13	288643	291831	-	405.7	541	https://www.orthodb.org/v10?query=4865at4891	Cohesin subunit SCC3
4918at4891	Complete	contig_23	941464	944355	-	990.7	714	https://www.orthodb.org/v10?query=4918at4891	DNA mismatch repair protein
4939at4891	Complete	contig_21	594148	596163	+	859.9	509	https://www.orthodb.org/v10?query=4939at4891	Histone deacetylase
4952at4891	Complete	contig_38	202464	204113	+	905.2	462	https://www.orthodb.org/v10?query=4952at4891	Glucose-6-phosphate isomerase
4972at4891	Complete	contig_16	636462	638129	-	923.7	492	https://www.orthodb.org/v10?query=4972at4891	GroEL-like apical domain superfamily
5040at4891	Complete	scaffold_25	253727	257128	-	702.2	557	https://www.orthodb.org/v10?query=5040at4891	Phosphatidylserine decarboxylase proenzyme 2
5053at4891	Complete	contig_16	1161449	1163806	-	846.6	650	https://www.orthodb.org/v10?query=5053at4891	Ribosome biogenesis protein TSR1
5096at4891	Complete	contig_2	443965	446025	-	940.0	508	https://www.orthodb.org/v10?query=5096at4891	Acetolactate synthase
5123at4891	Complete	contig_38	703977	707297	+	860.5	636	https://www.orthodb.org/v10?query=5123at4891	Zn(2)-C6 fungal-type DNA-binding domain
5148at4891	Complete	contig_4	61483	63345	+	647.0	434	https://www.orthodb.org/v10?query=5148at4891	Replication protein A subunit
5157at4891	Complete	contig_16	1008103	1010769	+	586.8	604	https://www.orthodb.org/v10?query=5157at4891	Vacuolar protein sorting-associated protein 54
5183at4891	Complete	contig_16	739330	741375	+	450.0	483	https://www.orthodb.org/v10?query=5183at4891	Sec1-like protein
5188at4891	Complete	contig_16	1468948	1471188	+	478.9	476	https://www.orthodb.org/v10?query=5188at4891	Rab-GTPase-TBC domain
5189at4891	Complete	contig_2	327034	329340	-	584.3	444	https://www.orthodb.org/v10?query=5189at4891	DNA mismatch repair, conserved site
5194at4891	Complete	contig_16	1278697	1281141	-	712.2	617	https://www.orthodb.org/v10?query=5194at4891	Winged helix-like DNA-binding domain superfamily
5280at4891	Complete	contig_12	71571	73289	-	791.5	470	https://www.orthodb.org/v10?query=5280at4891	Polyadenylate-binding protein
5314at4891	Duplicated	contig_2	289757	291871	-	1213.4	631	https://www.orthodb.org/v10?query=5314at4891	Histidine kinase/HSP90-like ATPase
5314at4891	Duplicated	contig_5	105567	107693	-	1213.6	628	https://www.orthodb.org/v10?query=5314at4891	Histidine kinase/HSP90-like ATPase
5324at4891	Complete	contig_39	196304	198502	-	703.9	543	https://www.orthodb.org/v10?query=5324at4891	Mitochondrial intermediate peptidase
5351at4891	Complete	contig_7	45239	47482	-	446.8	505	https://www.orthodb.org/v10?query=5351at4891	ER membrane protein complex subunit 1
5370at4891	Complete	contig_12	251348	252982	+	655.4	417	https://www.orthodb.org/v10?query=5370at4891	WD40-repeat-containing domain
5371at4891	Complete	scaffold_37	91177	93348	-	431.8	268	https://www.orthodb.org/v10?query=5371at4891	kinase-like protein
